task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
9	dd/b6881a	13517256	interleave (1)	COMPLETED	0	2016-11-26 08:26:29.291	1m 2s	27.7s	99.9%	1.2 GB	32.8 GB	1.2 GB	32.8 GB	53.7 MB	49.6 MB	8029	102648	61714	27728	1303482368	35184635904	1305579520	35251769344	56304962	52038690
2	9b/6593db	13517258	fastqToSsake (2)	COMPLETED	0	2016-11-26 08:26:29.375	1m 2s	16.7s	99.2%	1.7 GB	32.6 GB	1.7 GB	32.7 GB	64.7 MB	20 MB	9354	41166	61675	16710	1780203520	35048312832	1780580352	35114369024	67856095	20932792
10	2a/b0868e	13517259	interleave (2)	COMPLETED	0	2016-11-26 08:26:29.449	1m 2s	31.4s	100.0%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	58.6 MB	50.1 MB	8653	103626	61697	31444	1453056000	35184635904	1453056000	35251769344	61415411	52544692
15	d7/66bc8f	13517260	interleave (7)	COMPLETED	0	2016-11-26 08:26:29.537	1m 2s	29.7s	100.0%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	64.7 MB	57.5 MB	9432	118898	61701	29699	1481760768	35184635904	1481760768	35251769344	67799113	60295582
6	dd/05ec50	13517261	fastqToSsake (6)	COMPLETED	0	2016-11-26 08:26:29.599	1m 2s	15.6s	97.4%	1.7 GB	32.6 GB	1.7 GB	32.7 GB	61.9 MB	10.2 MB	8995	21099	61658	15599	1779654656	35048312832	1780383744	35114369024	64913515	10723478
1	08/749141	13517263	fastqToSsake (1)	COMPLETED	0	2016-11-26 08:26:29.680	1m 2s	14.3s	97.9%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	54.9 MB	11.2 MB	8099	23080	61620	14343	1694437376	35048312832	1694437376	35114369024	57573892	11724832
14	a4/b68e42	13517265	interleave (6)	COMPLETED	0	2016-11-26 08:26:29.766	1m 2s	23.8s	99.3%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	58.6 MB	51.7 MB	8660	106983	61600	23782	1456214016	35184635904	1456214016	35251769344	61474356	54244606
13	84/1f8016	13517267	interleave (5)	COMPLETED	0	2016-11-26 08:26:29.844	1m 2s	22.6s	99.9%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	57.2 MB	52.3 MB	8483	108186	61643	22643	1439416320	35184635904	1439416320	35251769344	60024625	54848896
11	df/8be2c8	13517269	interleave (3)	COMPLETED	0	2016-11-26 08:26:29.918	1m 31s	22.5s	100.0%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	56.5 MB	51.9 MB	8388	107327	91096	22479	1430630400	35184635904	1430630400	35251769344	59248575	54441400
5	8a/764243	13517272	fastqToSsake (5)	COMPLETED	0	2016-11-26 08:26:29.986	1m 31s	14.5s	90.5%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	58.8 MB	10.8 MB	8603	22379	91055	14535	1755344896	35048312832	1757478912	35114369024	61705403	11370958
8	94/b20987	13517274	fastqToSsake (8)	COMPLETED	0	2016-11-26 08:26:30.045	1m 31s	17.7s	100.0%	1.7 GB	32.6 GB	1.7 GB	32.7 GB	68.3 MB	19.3 MB	9817	39941	91064	17745	1811193856	35048312832	1812496384	35114369024	71652427	20285678
7	f5/dc8f49	13517276	fastqToSsake (7)	COMPLETED	0	2016-11-26 08:26:30.116	1m 31s	14s	97.7%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	54.2 MB	11.1 MB	8004	22869	91011	14039	1691537408	35048312832	1693196288	35114369024	56799086	11623890
4	1b/d1bcf5	13517278	fastqToSsake (4)	COMPLETED	0	2016-11-26 08:26:30.188	1m 31s	13.7s	89.6%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	53.2 MB	11.5 MB	7874	23821	91098	13703	1678200832	35048312832	1678200832	35114369024	55732337	12103088
3	d4/316d56	13517280	fastqToSsake (3)	COMPLETED	0	2016-11-26 08:26:30.260	1m 31s	15.5s	91.3%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	57.8 MB	9.2 MB	8475	18992	91083	15532	1750183936	35048312832	1750286336	35114369024	60655272	9650698
12	96/4387f6	13517282	interleave (4)	COMPLETED	0	2016-11-26 08:26:30.329	1m 31s	20.6s	101.0%	1021.9 MB	32.8 GB	1021.9 MB	32.8 GB	47.7 MB	38.4 MB	7259	79349	91089	20580	1071542272	35184635904	1071542272	35251769344	49994757	40229428
16	62/ddb55f	13517283	interleave (8)	COMPLETED	0	2016-11-26 08:26:30.418	1m 31s	21.4s	95.6%	1 GB	32.8 GB	1 GB	32.8 GB	47.7 MB	37.5 MB	7267	77587	91091	21368	1088630784	35184635904	1090727936	35251769344	50061482	39332144
17	32/30fb53	13517530	alignReads (1)	COMPLETED	0	2016-11-26 08:27:31.117	30.5s	43ms	0.0%	1.1 MB	11.1 MB	1.3 MB	11.1 MB	8.2 KB	0	15	0	30475	43	1118208	11624448	1323008	11649024	8383	0
19	46/e1ad1e	13517535	alignReads (2)	COMPLETED	0	2016-11-26 08:27:31.285	30.3s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30339	32	1294336	11624448	0	0	0	0
20	eb/124fe3	13517536	alignReads (3)	COMPLETED	0	2016-11-26 08:27:31.351	30.4s	24ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30392	24	1294336	11624448	0	0	0	0
18	66/d5f38d	13517532	reformat (1)	COMPLETED	0	2016-11-26 08:27:31.213	1m 1s	12.7s	89.7%	3.1 MB	28 MB	3.1 MB	28 MB	238.4 MB	233.6 MB	35092	29548	60799	12658	3248128	29310976	3248128	29360128	249941445	244908032
21	6d/053837	13517538	reformat (2)	COMPLETED	0	2016-11-26 08:27:31.396	1m 1s	11.5s	89.8%	3.1 MB	28 MB	3.1 MB	28 MB	134.4 MB	131.1 MB	19903	16675	60633	11523	3256320	29310976	3256320	29360128	140967365	137461760
22	ed/af9dfe	13517540	reformat (3)	COMPLETED	0	2016-11-26 08:27:31.465	1m 1s	10.4s	89.6%	3.1 MB	28 MB	3.1 MB	28 MB	133 MB	129.8 MB	19602	16458	60582	10368	3260416	29310976	3260416	29360128	139419077	136134656
25	d4/6760fd	13517664	alignReads (6)	COMPLETED	0	2016-11-26 08:28:01.089	31.1s	37ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	31053	37	1290240	11624448	0	0	27725	242
26	97/e345ff	13517667	reformat (4)	COMPLETED	0	2016-11-26 08:28:01.194	31.1s	10.2s	101.9%	3.1 MB	28 MB	3.1 MB	28 MB	145.5 MB	141.9 MB	21588	18078	31097	10199	3248128	29310976	3248128	29360128	152600005	148799488
27	89/36dc38	13517670	reformat (5)	COMPLETED	0	2016-11-26 08:28:01.265	31.1s	13s	94.7%	3.1 MB	28 MB	3.1 MB	28 MB	244.4 MB	239.5 MB	36026	30320	31057	13022	3256320	29310976	3256320	29360128	256294341	251101184
28	b3/45822f	13517672	reformat (6)	COMPLETED	0	2016-11-26 08:28:01.317	31.1s	9.9s	86.9%	3.1 MB	28 MB	3.1 MB	28 MB	133.8 MB	130.6 MB	19764	16579	31097	9905	3260416	29310976	3260416	29360128	140340677	136937472
29	df/c1d258	13517673	reformat (7)	COMPLETED	0	2016-11-26 08:28:01.388	31.1s	11.9s	101.4%	3.1 MB	28 MB	3.1 MB	28 MB	204.7 MB	200.4 MB	30189	25392	31111	11919	3256320	29310976	3256320	29360128	214609349	210124800
31	f5/b69f2b	13517675	alignReads (7)	COMPLETED	0	2016-11-26 08:28:01.562	31s	11ms	-	-	-	-	-	-	-	-	-	31019	11	-	-	-	-	-	-
32	54/5f0e2f	13517677	alignReads (8)	COMPLETED	0	2016-11-26 08:28:01.711	31s	34ms	0.0%	1.2 MB	11.1 MB	0	0	31.4 KB	421 B	70	7	30968	34	1290240	11624448	0	0	32177	421
23	38/d2ffbb	13517543	alignReads (4)	COMPLETED	0	2016-11-26 08:27:31.561	1m 30s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	90461	32	1294336	11624448	0	0	0	0
24	1b/02bd9b	13517545	alignReads (5)	COMPLETED	0	2016-11-26 08:27:31.625	1m 30s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	90418	32	1286144	11624448	0	0	0	0
30	da/56122f	13517674	reformat (8)	COMPLETED	0	2016-11-26 08:28:01.479	1m 2s	13s	101.0%	3.1 MB	28 MB	3.1 MB	28 MB	218.2 MB	213.9 MB	32386	27188	61538	13023	3252224	29310976	3252224	29360128	228851141	224247808
38	80/2ad4e0	13517831	ssake (6)	COMPLETED	0	2016-11-26 08:28:32.547	1h 38m 3s	1h 37m 34s	99.7%	796.1 MB	836.6 MB	796.1 MB	836.7 MB	101.5 MB	133.2 MB	23128	595135	5883340	5854338	834768896	877289472	834768896	877314048	106389710	139649377
41	e1/d4aba6	13542975	alignContigs (1)	COMPLETED	0	2016-11-26 10:06:36.090	30.8s	33ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30802	33	1294336	11624448	0	0	0	0
39	f1/5cbf0c	13517832	ssake (7)	COMPLETED	0	2016-11-26 08:28:32.648	1h 41m 4s	1h 40m 21s	99.5%	833.8 MB	876.2 MB	837.8 MB	880.3 MB	106.9 MB	131.3 MB	24593	582936	6064254	6021410	874299392	918814720	878497792	923062272	112126106	137675303
42	90/a3f99d	13543738	alignContigs (2)	COMPLETED	0	2016-11-26 10:09:37.001	30.9s	35ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30907	35	1286144	11624448	0	0	27783	242
35	35/9a80be	13517827	ssake (3)	COMPLETED	0	2016-11-26 08:28:32.266	1h 43m 33s	1h 43m 12s	102.0%	842.8 MB	885.3 MB	846.9 MB	889.4 MB	111.6 MB	133.8 MB	25632	600806	6212683	6191687	883789824	928346112	887988224	932593664	116980239	140258432
43	11/4da4ac	13544353	alignContigs (3)	COMPLETED	0	2016-11-26 10:12:05.050	30.9s	36ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30885	36	1294336	11624448	0	0	27783	242
40	67/4f4f45	13517981	ssake (8)	COMPLETED	0	2016-11-26 08:29:03.119	1h 52m 2s	1h 51m 40s	99.5%	797.8 MB	840.3 MB	797.8 MB	840.4 MB	120.1 MB	142.4 MB	27946	663903	6721901	6700242	836603904	881168384	836603904	881217536	125973786	149365445
36	b1/fdc66a	13517829	ssake (4)	COMPLETED	0	2016-11-26 08:28:32.382	1h 53m 4s	1h 52m 49s	102.0%	829.5 MB	870 MB	829.7 MB	870.4 MB	112.6 MB	143.6 MB	25962	667625	6783634	6769404	869777408	912293888	870035456	912723968	118065892	150627744
44	5d/34b256	13546633	alignContigs (4)	COMPLETED	0	2016-11-26 10:21:05.171	30.9s	31ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30869	31	1290240	11624448	0	0	27783	242
45	d5/afd3b8	13546771	alignContigs (5)	COMPLETED	0	2016-11-26 10:21:36.123	30.9s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30898	32	1294336	11624448	0	0	0	0
33	5e/e32e9a	13517822	ssake (1)	COMPLETED	0	2016-11-26 08:28:32.122	2h 20m 2s	2h 19m 21s	100.0%	934.6 MB	975.2 MB	934.9 MB	975.6 MB	120.5 MB	157.8 MB	27252	700793	8402137	8361390	979976192	1022533632	980324352	1022963712	126308284	165446339
46	22/34f910	13553552	alignContigs (6)	COMPLETED	0	2016-11-26 10:48:34.435	30.8s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30812	32	1294336	11624448	0	0	0	0
34	29/415c8c	13517825	ssake (2)	COMPLETED	0	2016-11-26 08:28:32.195	2h 29m 3s	2h 28m 22s	101.0%	891.9 MB	934.4 MB	895.9 MB	938.5 MB	128.8 MB	155.2 MB	29873	698559	8943122	8902455	935202816	979812352	939401216	984059904	135100155	162723647
47	48/e21470	13555799	alignContigs (7)	COMPLETED	0	2016-11-26 10:57:35.406	30.9s	33ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30912	33	1290240	11624448	0	0	0	0
37	66/8d5b2c	13517830	ssake (5)	COMPLETED	0	2016-11-26 08:28:32.464	2h 57m 5s	2h 56m 17s	99.5%	1 GB	1.1 GB	1 GB	1.1 GB	146.4 MB	170.9 MB	33747	759342	10625057	10576776	1093804032	1138302976	1098002432	1142550528	153551427	179213362
48	b8/b9dc93	13563304	alignContigs (8)	COMPLETED	0	2016-11-26 11:25:37.644	30.9s	35ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30882	35	1294336	11624448	0	0	0	0
